Zeit,Temperatur Min,Temperatur Max,Temperatur,Luftfeuchtigkeit,Niederschlag,Niederschlagsart,Bedeckung,Sonnenscheindauer,Datum,Kategorie
1948-10-06T23:00Z,2.3,15.7,8.05,74.88,0,,NaN,0,1948/10/07,Overcast
1948-10-07T23:00Z,3.3,18.4,9.64,73.5,0,,NaN,0,1948/10/08,Overcast
1948-10-08T23:00Z,3.5,16.8,8.66,74.25,0,,NaN,0,1948/10/09,Overcast
1948-10-09T23:00Z,0.7,17,7.44,77.92,0,,NaN,0,1948/10/10,Overcast
1948-10-10T23:00Z,1.2,16,8.06,69.04,0,,NaN,0,1948/10/11,Overcast
1948-10-11T23:00Z,2.4,16.1,9.21,77.21,0,,NaN,0,1948/10/12,Overcast
1948-10-12T23:00Z,8.4,18.8,13.51,78.42,0,,NaN,0,1948/10/13,Overcast
1948-10-13T23:00Z,6.2,21,11.57,82.21,0,,NaN,0,1948/10/14,Overcast
1948-10-14T23:00Z,6.3,14.9,11.62,78.25,0,,NaN,0,1948/10/15,Overcast
1948-10-15T23:00Z,3.5,17.3,10.03,75.75,0,,NaN,0,1948/10/16,Overcast
1948-10-16T23:00Z,3.7,18.3,10.83,79.13,0,,NaN,0,1948/10/17,Overcast
1948-10-17T23:00Z,9,16.8,13.33,81.67,0,,NaN,0,1948/10/18,Overcast
1948-10-18T23:00Z,4,11.2,8.84,77.67,0,,NaN,0,1948/10/19,Overcast
1948-10-19T23:00Z,2,11.6,6.44,77.71,0,,NaN,0,1948/10/20,Overcast
1948-10-20T23:00Z,6.9,14.8,10.3,67.5,0,,NaN,0,1948/10/21,Overcast
1948-10-21T23:00Z,9.1,16.3,12.33,74.17,0,,NaN,0,1948/10/22,Overcast
1948-10-22T23:00Z,8.2,15,12.02,73.83,0,,NaN,0,1948/10/23,Overcast
1948-10-23T23:00Z,5.4,17.5,11,70.67,0,,NaN,0,1948/10/24,Overcast
1948-10-24T23:00Z,5.3,18.6,11.63,78.71,0,,NaN,0,1948/10/25,Overcast
1948-10-25T23:00Z,7.3,16.1,11.36,81.79,0,,NaN,0,1948/10/26,Overcast
1948-10-26T23:00Z,3.1,7.5,5.35,79.79,0,,NaN,0,1948/10/27,Overcast
1948-10-27T23:00Z,2.8,4.6,3.59,96.17,0,,NaN,0,1948/10/28,Overcast
1948-10-28T23:00Z,1.6,5.3,3.71,90.58,0,,NaN,0,1948/10/29,Overcast
1948-10-29T23:00Z,0,7,3.72,87.54,0,,NaN,0,1948/10/30,Overcast
1948-10-30T23:00Z,3.6,5.1,4.36,84.54,0,,NaN,0,1948/10/31,Overcast
1948-10-31T23:00Z,3.3,4.8,4.04,81.96,0,,NaN,0,1948/11/01,Overcast
1948-11-01T23:00Z,3.2,6.9,5.12,90.21,0,,NaN,0,1948/11/02,Overcast
1948-11-02T23:00Z,7.2,12.2,10.02,91.58,0,,NaN,0,1948/11/03,Overcast
1948-11-03T23:00Z,11,13.8,12.06,79.38,0,,NaN,0,1948/11/04,Overcast
1948-11-04T23:00Z,8.3,12.4,10.91,84.54,0,,NaN,0,1948/11/05,Overcast
1948-11-05T23:00Z,2,11,6.67,80.71,0,,NaN,0,1948/11/06,Overcast
1948-11-06T23:00Z,0.3,7.9,3.99,95.25,0,,NaN,0,1948/11/07,Overcast
1948-11-07T23:00Z,3.1,8.3,5.38,93.58,0,,NaN,0,1948/11/08,Overcast
1948-11-08T23:00Z,-2.2,5.5,1.26,82.17,0,,NaN,0,1948/11/09,Overcast
1948-11-09T23:00Z,-3,5.5,0.35,92.42,0,,NaN,0,1948/11/10,Overcast
1948-11-10T23:00Z,-1.8,1.9,-0.27,97.5,0,,NaN,0,1948/11/11,Overcast
1948-11-11T23:00Z,-0.9,2.7,0.51,97.21,0,,NaN,0,1948/11/12,Overcast
1948-11-12T23:00Z,-1.1,5.4,1.32,91.17,0,,NaN,0,1948/11/13,Overcast
1948-11-13T23:00Z,0.4,7.7,3.94,92.75,0,,NaN,0,1948/11/14,Overcast
1948-11-14T23:00Z,4.1,14.4,7.7,85.29,0,,NaN,0,1948/11/15,Overcast
1948-11-15T23:00Z,3,12.8,6.79,81.67,0,,NaN,0,1948/11/16,Overcast
1948-11-16T23:00Z,0.4,8.5,5.09,91.29,0,,NaN,0,1948/11/17,Overcast
1948-11-17T23:00Z,6.4,11.1,8.62,85.21,0,,NaN,0,1948/11/18,Overcast
1948-11-18T23:00Z,5.5,11.5,8.98,86.88,0,,NaN,0,1948/11/19,Overcast
1948-11-19T23:00Z,5,6.4,5.93,95.29,0,,NaN,0,1948/11/20,Overcast
1948-11-20T23:00Z,5.4,6.7,6.01,95,0,,NaN,0,1948/11/21,Overcast
1948-11-21T23:00Z,3.6,8.5,6.05,85.46,0,,NaN,0,1948/11/22,Overcast
1948-11-22T23:00Z,-0.6,4.9,2.31,86.63,0,,NaN,0,1948/11/23,Overcast
1948-11-23T23:00Z,-2.7,5.8,2.67,73.33,0,,NaN,0,1948/11/24,Overcast
1948-11-24T23:00Z,-6.2,2.4,-2.97,76.54,0,,NaN,0,1948/11/25,Overcast
1948-11-25T23:00Z,-6.6,6.4,-1.93,80.92,0,,NaN,0,1948/11/26,Overcast
1948-11-26T23:00Z,-5.9,3.8,-2.6,85.08,0,,NaN,0,1948/11/27,Overcast
1948-11-27T23:00Z,-5,3.7,-2.05,88.92,0,,NaN,0,1948/11/28,Overcast
1948-11-28T23:00Z,-6.4,-0.1,-3.8,95.42,0,,NaN,0,1948/11/29,Overcast
1948-11-29T23:00Z,-5,-2.8,-3.99,94.79,0,,NaN,0,1948/11/30,Overcast
1948-11-30T23:00Z,-5.8,-3.6,-4.74,94.67,0,,NaN,0,1948/12/01,Overcast
1948-12-01T23:00Z,-6.6,-0.9,-4.39,94.92,0,,NaN,0,1948/12/02,Overcast
1948-12-02T23:00Z,-7.8,-0.6,-4.75,94.17,0,,NaN,0,1948/12/03,Overcast
1948-12-03T23:00Z,-6.8,0.5,-3.23,96.63,0,,NaN,0,1948/12/04,Overcast
1948-12-04T23:00Z,1.6,4,2.98,96.29,0,,NaN,0,1948/12/05,Overcast
1948-12-05T23:00Z,1.1,4.1,2.18,91.42,0,,NaN,0,1948/12/06,Overcast
1948-12-06T23:00Z,-2.3,6.7,0.65,91.25,0,,NaN,0,1948/12/07,Overcast
1948-12-07T23:00Z,-6,-0.6,-2.82,96.63,0,,NaN,0,1948/12/08,Overcast
1948-12-08T23:00Z,-1.1,0.8,-0.29,93.17,0,,NaN,0,1948/12/09,Overcast
1948-12-09T23:00Z,0.5,3.5,1.63,94.04,0,,NaN,0,1948/12/10,Overcast
1948-12-10T23:00Z,0.4,4.6,1.99,94.13,0,,NaN,0,1948/12/11,Overcast
1948-12-11T23:00Z,-0.1,4,1.89,89.92,0,,NaN,0,1948/12/12,Overcast
1948-12-12T23:00Z,0.8,3.5,2.17,87.67,0,,NaN,0,1948/12/13,Overcast
1948-12-13T23:00Z,1.4,5.7,3.8,91.75,0,,NaN,0,1948/12/14,Overcast
1948-12-14T23:00Z,4.8,10.1,7.95,88.67,0,,NaN,0,1948/12/15,Overcast
1948-12-15T23:00Z,3,5.8,3.9,85.88,0,,NaN,0,1948/12/16,Overcast
1948-12-16T23:00Z,2.1,3.9,3.15,90.17,0,,NaN,0,1948/12/17,Overcast
1948-12-17T23:00Z,-0.1,2.9,1.37,90.54,0,,NaN,0,1948/12/18,Overcast
1948-12-18T23:00Z,-0.1,1.9,1.23,79.58,0,,NaN,0,1948/12/19,Overcast
1948-12-19T23:00Z,-4.4,2.2,-1,77.33,0,,NaN,0,1948/12/20,Overcast
1948-12-20T23:00Z,-7.5,-1.8,-5.27,87.04,0,,NaN,0,1948/12/21,Overcast
1948-12-21T23:00Z,-9.1,-3,-6.95,85.04,0,,NaN,0,1948/12/22,Overcast
1948-12-22T23:00Z,-11,-3.4,-8.05,88.75,0,,NaN,0,1948/12/23,Overcast
1948-12-23T23:00Z,-7.6,-0.3,-4.04,87.17,0,,NaN,0,1948/12/24,Overcast
1948-12-24T23:00Z,-6,1.1,-3.58,81.25,0,,NaN,0,1948/12/25,Overcast
1948-12-25T23:00Z,-10.1,-0.3,-6.12,84.54,0,,NaN,0,1948/12/26,Overcast
1948-12-26T23:00Z,-10.7,-2.5,-7.65,86.46,0,,NaN,0,1948/12/27,Overcast
1948-12-27T23:00Z,-12,-4.3,-7.97,89.96,0,,NaN,0,1948/12/28,Overcast
1948-12-28T23:00Z,-4.4,5.2,2.32,90.58,0,,NaN,0,1948/12/29,Overcast
1948-12-29T23:00Z,-0.1,3.2,1.87,88.54,0,,NaN,0,1948/12/30,Overcast
1948-12-30T23:00Z,0.1,4.8,2.43,77.92,0,,NaN,0,1948/12/31,Overcast
1948-12-31T23:00Z,1.9,6.6,3.95,65.38,0,,6,0,1949/01/01,Overcast
1949-01-01T23:00Z,1.4,4.5,2.79,90.75,0,,8,0,1949/01/02,Overcast
1949-01-02T23:00Z,0.7,6.3,3.23,85.5,0,,6.38,0,1949/01/03,Overcast
1949-01-03T23:00Z,-0.2,4.1,1.68,79.29,0,,4.5,0,1949/01/04,Overcast
1949-01-04T23:00Z,1.2,4.2,2.44,88.63,0,,7.25,0,1949/01/05,Overcast
1949-01-05T23:00Z,1.3,3,2.17,94.13,0,,8,0,1949/01/06,Overcast
1949-01-06T23:00Z,-2,1,-1.14,97.25,0,,8,0,1949/01/07,Overcast
1949-01-07T23:00Z,-2.8,0.4,-1.38,95.25,0,,8,0,1949/01/08,Overcast
1949-01-08T23:00Z,-0.7,3,1.08,85.96,0,,5.5,0,1949/01/09,Overcast
1949-01-09T23:00Z,-5,0.7,-1.9,90.63,0,,4.25,0,1949/01/10,Overcast
1949-01-10T23:00Z,-3.1,-0.1,-1.65,84.29,0,,7.75,0,1949/01/11,Overcast
1949-01-11T23:00Z,-0.2,2.7,0.7,89.04,0,,5.63,0,1949/01/12,Overcast
1949-01-12T23:00Z,-2.3,2.2,-0.18,84.21,0,,4.71,0,1949/01/13,Overcast
1949-01-13T23:00Z,-1.6,2.2,0.48,90.58,0,,8,0,1949/01/14,Overcast
1949-01-14T23:00Z,1.9,4.6,3.1,86.88,0,,7.25,0,1949/01/15,Overcast
1949-01-15T23:00Z,1.3,7.9,4.07,87.83,0,,7.63,0,1949/01/16,Overcast
1949-01-16T23:00Z,4.9,6.2,5.43,86.04,0,,8,0,1949/01/17,Overcast
1949-01-17T23:00Z,5.8,7.7,6.64,86.92,0,,7.63,0,1949/01/18,Overcast
1949-01-18T23:00Z,6.2,9.3,8.05,79.67,0,,7.75,0,1949/01/19,Overcast
1949-01-19T23:00Z,5.6,7.6,6.78,79.5,0,,8,0,1949/01/20,Overcast
1949-01-20T23:00Z,2.3,5.7,4.78,76.46,0,,7.38,0,1949/01/21,Overcast
1949-01-21T23:00Z,1.3,5.1,2.93,83.21,0,,6.29,0,1949/01/22,Overcast
1949-01-22T23:00Z,-1.5,1.1,-0.84,96.21,0,,4,0,1949/01/23,Overcast
1949-01-23T23:00Z,-3.1,5,-0.4,85.92,0,,3,0,1949/01/24,Clear
1949-01-24T23:00Z,-3.3,3.3,-0.59,93.25,0,,3.63,0,1949/01/25,Clear
1949-01-25T23:00Z,-4.3,4.1,-1.04,83.42,0,,0,0,1949/01/26,Clear
1949-01-26T23:00Z,-5.9,7.2,-1.55,82.38,0,,0.88,0,1949/01/27,Clear
1949-01-27T23:00Z,-6.8,1.3,-3.29,88,0,,4.13,0,1949/01/28,Overcast
1949-01-28T23:00Z,-6.8,3.2,-2.97,93.29,0,,0.13,0,1949/01/29,Clear
1949-01-29T23:00Z,-7.2,2.3,-2.57,91.67,0,,2,0,1949/01/30,Clear
1949-01-30T23:00Z,-0.3,3.6,1.92,86.63,0,,6.86,0,1949/01/31,Overcast
1949-01-31T23:00Z,-3.9,1.7,-0.59,79.17,0,,2.25,0,1949/02/01,Clear
1949-02-01T23:00Z,-8.3,-0.3,-5.18,75.08,0,,0.88,0,1949/02/02,Clear
1949-02-02T23:00Z,-10.6,0.6,-6.19,82.92,0,,0,0,1949/02/03,Clear
1949-02-03T23:00Z,-10.1,2.5,-5.05,81.58,0,,0,0,1949/02/04,Clear
1949-02-04T23:00Z,-8.6,1.3,-3.47,86.08,0,,4.38,0,1949/02/05,Overcast
1949-02-05T23:00Z,-5.1,3,-0.21,84.79,0,,4.88,0,1949/02/06,Overcast
1949-02-06T23:00Z,-6.4,-2.3,-4.01,95.79,0,,3.63,0,1949/02/07,Clear
1949-02-07T23:00Z,-4.2,3.6,-1.12,95.42,0,,3.25,0,1949/02/08,Clear
1949-02-08T23:00Z,2.5,10.5,5.15,90.88,0,,6.88,0,1949/02/09,Overcast
1949-02-09T23:00Z,2.4,5.7,3.59,69,0,,5.5,0,1949/02/10,Overcast
1949-02-10T23:00Z,-1.3,5.9,2.76,73.54,0,,3.71,0,1949/02/11,Clear
1949-02-11T23:00Z,-3,4.3,-0.08,83.17,0,,6,0,1949/02/12,Overcast
1949-02-12T23:00Z,-2.8,6,0.63,77.63,0,,2.63,0,1949/02/13,Clear
1949-02-13T23:00Z,-5,6.2,-0.27,82.75,0,,0.13,0,1949/02/14,Clear
1949-02-14T23:00Z,-1.2,4.9,1.53,86.96,0,,7.88,0,1949/02/15,Overcast
1949-02-15T23:00Z,3,7.3,4.87,82.21,0,,7.88,0,1949/02/16,Overcast
1949-02-16T23:00Z,-0.8,10.9,4.24,83.25,0,,1,0,1949/02/17,Clear
1949-02-17T23:00Z,-1.7,0.3,-0.91,96.79,0,,1.25,0,1949/02/18,Clear
1949-02-18T23:00Z,-1,0.8,-0.38,94,0,,1.25,0,1949/02/19,Clear
1949-02-19T23:00Z,-1.5,1,-0.49,97.63,0,,1.25,0,1949/02/20,Clear
1949-02-20T23:00Z,-2.6,1.9,-0.72,97.75,0,,-1,0,1949/02/21,Clear
1949-02-21T23:00Z,-2.7,9.8,2.15,77.75,0,,0.75,0,1949/02/22,Clear
1949-02-22T23:00Z,2,11.9,6.39,65.5,0,,3.13,0,1949/02/23,Clear
1949-02-23T23:00Z,6.2,8.2,7.64,86.79,0,,7.25,0,1949/02/24,Overcast
1949-02-24T23:00Z,1.2,6.6,4.18,74.63,0,,4.88,0,1949/02/25,Overcast
1949-02-25T23:00Z,2.3,6.3,4.19,72.88,0,,7.75,0,1949/02/26,Overcast
1949-02-26T23:00Z,2.1,6.7,4.12,78,0,,6.63,0,1949/02/27,Overcast
1949-02-27T23:00Z,1,4.9,2.38,75.08,0,,3.71,0,1949/02/28,Clear
1949-02-28T23:00Z,-1.4,4.4,1.59,75.92,0,,6.63,0,1949/03/01,Overcast
1949-03-01T23:00Z,-4.9,1,-1.58,67.13,0,,2.43,0,1949/03/02,Clear
1949-03-02T23:00Z,-6.9,-0.6,-4.14,75.25,0,,3.5,0,1949/03/03,Clear
1949-03-03T23:00Z,-9.8,-0.9,-5.44,71.29,0,,1.63,0,1949/03/04,Clear
1949-03-04T23:00Z,-10.2,-0.9,-5.49,69.79,0,,4.75,0,1949/03/05,Overcast
1949-03-05T23:00Z,-8,-1.6,-4.76,68.88,0,,6.75,0,1949/03/06,Overcast
1949-03-06T23:00Z,-7.2,-1.8,-4.15,79,0,,6,0,1949/03/07,Overcast
1949-03-07T23:00Z,-9.5,2.7,-3.98,71.17,0,,0.13,0,1949/03/08,Clear
1949-03-08T23:00Z,-7.2,5.5,-0.79,65.63,0,,4.63,0,1949/03/09,Overcast
1949-03-09T23:00Z,1.1,8.3,3.82,73.21,0,,7.88,0,1949/03/10,Overcast
1949-03-10T23:00Z,2.1,8.1,4.45,75.17,0,,7.5,0,1949/03/11,Overcast
1949-03-11T23:00Z,1.3,9.7,4.7,82.13,0,,6.88,0,1949/03/12,Overcast
1949-03-12T23:00Z,2.7,9.6,6.4,77.71,0,,7,0,1949/03/13,Overcast
1949-03-13T23:00Z,6.8,9.5,8,87.08,0,,8,0,1949/03/14,Overcast
1949-03-14T23:00Z,1.8,8.9,4.93,80.17,0,,6.57,0,1949/03/15,Overcast
1949-03-15T23:00Z,1.2,4.9,2.68,83.92,0,,7.88,0,1949/03/16,Overcast
1949-03-16T23:00Z,1,4.9,3.24,73.08,0,,6.57,0,1949/03/17,Overcast
1949-03-17T23:00Z,0.8,5.8,3.82,82.67,0,,7.86,0,1949/03/18,Overcast
1949-03-18T23:00Z,-1.8,2.3,-0.07,80.88,0,,5.29,0,1949/03/19,Overcast
1949-03-19T23:00Z,-2.2,3.7,-0.07,72.75,0,,5.14,0,1949/03/20,Overcast
1949-03-20T23:00Z,-5,6.4,0.27,68.83,0,,1.5,0,1949/03/21,Clear
1949-03-21T23:00Z,-4.5,9.8,2.01,66.46,0,,0.13,0,1949/03/22,Clear
1949-03-22T23:00Z,-1.9,14.1,5.3,67.17,0,,0.13,0,1949/03/23,Clear
1949-03-23T23:00Z,1.8,17.2,8.27,64.83,0,,0,0,1949/03/24,Clear
1949-03-24T23:00Z,0.8,17.7,8.63,60.29,0,,0,0,1949/03/25,Clear
1949-03-25T23:00Z,0.2,19.7,9.22,62.63,0,,0,0,1949/03/26,Clear
1949-03-26T23:00Z,3,21.5,11.57,57,0,,0,0,1949/03/27,Clear
1949-03-27T23:00Z,4.2,23.6,13.58,50.42,0,,0.13,0,1949/03/28,Clear
1949-03-28T23:00Z,4.7,22.9,13.09,56.92,0,,0,0,1949/03/29,Clear
1949-03-29T23:00Z,2.5,21.1,11.55,55.33,0,,0.13,0,1949/03/30,Clear
1949-03-30T23:00Z,1.8,20,10.47,56.75,0,,1,0,1949/03/31,Clear
1949-03-31T23:00Z,3.5,19,10.79,64,0,,1.38,0,1949/04/01,Clear
1949-04-01T23:00Z,2.8,20.2,11.15,59.17,0,,0.38,0,1949/04/02,Clear
1949-04-02T23:00Z,5.5,16.3,11.18,65.67,0,,6,0,1949/04/03,Overcast
1949-04-03T23:00Z,6.5,22,14.56,59.79,0,,5.88,0,1949/04/04,Overcast
1949-04-04T23:00Z,11.4,15.9,13.43,64.29,0,,7.29,0,1949/04/05,Overcast
1949-04-05T23:00Z,10.3,20.2,14.33,72.46,0,,7.13,0,1949/04/06,Overcast
1949-04-06T23:00Z,4,13.1,9.12,76.38,0,,6.38,0,1949/04/07,Overcast
1949-04-07T23:00Z,1.4,8.6,4.11,77.38,0,,6.5,0,1949/04/08,Overcast
1949-04-08T23:00Z,-0.1,6.6,2.63,72.29,0,,4.86,0,1949/04/09,Overcast
1949-04-09T23:00Z,1.8,8.9,5.16,64.96,0,,4.43,0,1949/04/10,Overcast
1949-04-10T22:00Z,1.9,17.8,9.83,54.29,0,,6.13,0,1949/04/11,Overcast
1949-04-11T22:00Z,11,13.1,12.3,67.17,0,,8,0,1949/04/12,Overcast
1949-04-12T22:00Z,12,23.2,16.31,60.29,0,,5.75,0,1949/04/13,Overcast
1949-04-13T22:00Z,7.9,21.2,14.19,62.38,0,,3.88,0,1949/04/14,Clear
1949-04-14T22:00Z,5.6,23.2,14.13,60.92,0,,1,0,1949/04/15,Clear
1949-04-15T22:00Z,6.9,24.5,15.78,53.38,0,,1,0,1949/04/16,Clear
1949-04-16T22:00Z,5.7,26.4,16.27,51.13,0,,0,0,1949/04/17,Clear
1949-04-17T22:00Z,7.3,29.2,18.35,50.21,0,,2.13,0,1949/04/18,Clear
1949-04-18T22:00Z,12.3,20.1,16.28,59.5,0,,4.71,0,1949/04/19,Overcast
1949-04-19T22:00Z,7.2,16.5,12.59,60.46,0,,4.14,0,1949/04/20,Overcast
1949-04-20T22:00Z,3.2,22.6,13.19,56.54,0,,0,0,1949/04/21,Clear
1949-04-21T22:00Z,4.6,17,10.53,72.67,0,,3.71,0,1949/04/22,Clear
1949-04-22T22:00Z,1.2,17.9,9.55,62.33,0,,1.13,0,1949/04/23,Clear
1949-04-23T22:00Z,2.2,24.2,13.92,52.46,0,,0.38,0,1949/04/24,Clear
1949-04-24T22:00Z,8.2,26.4,16.41,62.58,0,,4.38,0,1949/04/25,Overcast
1949-04-25T22:00Z,5,9.8,7.62,81.21,0,,8,0,1949/04/26,Overcast
1949-04-26T22:00Z,7.1,13.4,10.02,79.21,0,,7.88,0,1949/04/27,Overcast
1949-04-27T22:00Z,9.6,15.3,12.24,75.33,0,,7.13,0,1949/04/28,Overcast
1949-04-28T22:00Z,6.4,17.8,11.81,75.46,0,,6.13,0,1949/04/29,Overcast
1949-04-29T22:00Z,5.6,9.8,7.28,76.13,0,,7.63,0,1949/04/30,Overcast
1949-04-30T22:00Z,4.5,13,8.76,65,0,,6.88,0,1949/05/01,Overcast
1949-05-01T22:00Z,5.9,19.7,13,54.71,0,,2.5,0,1949/05/02,Clear
1949-05-02T22:00Z,9.8,26,17.28,50.04,0,,0.38,0,1949/05/03,Clear
1949-05-03T22:00Z,10.1,25.8,17.83,62.42,0,,2.38,0,1949/05/04,Clear
1949-05-04T22:00Z,11,22.2,16.58,67.92,0,,5.75,0,1949/05/05,Overcast
1949-05-05T22:00Z,8,18.6,12.97,71,0,,5.38,0,1949/05/06,Overcast
1949-05-06T22:00Z,6,13.3,10,67.46,0,,6.57,0,1949/05/07,Overcast
1949-05-07T22:00Z,3.4,13.5,8.38,60.21,0,,4.29,0,1949/05/08,Overcast
1949-05-08T22:00Z,1.9,10.2,5.81,74.21,0,,6.13,0,1949/05/09,Overcast
1949-05-09T22:00Z,1.5,10.8,5.53,72.67,0,,5,0,1949/05/10,Overcast
1949-05-10T22:00Z,-0.2,14.1,7.88,62.08,0,,4.13,0,1949/05/11,Overcast
1949-05-11T22:00Z,7.4,12.1,9.96,75.04,0,,7.88,0,1949/05/12,Overcast
1949-05-12T22:00Z,9.3,15.3,11.87,73.04,0,,7.63,0,1949/05/13,Overcast
1949-05-13T22:00Z,9.5,18.5,13.32,72.08,0,,7,0,1949/05/14,Overcast
1949-05-14T22:00Z,10,11.8,10.96,89.04,0,,8,0,1949/05/15,Overcast
1949-05-15T22:00Z,8.3,21.2,14.54,71.08,0,,4.63,0,1949/05/16,Overcast
1949-05-16T22:00Z,10.9,24.4,16.77,68.33,0,,6,0,1949/05/17,Overcast
1949-05-17T22:00Z,11.7,18.4,14.95,72.21,0,,7.29,0,1949/05/18,Overcast
1949-05-18T22:00Z,12.4,20,15.67,79.58,0,,7.25,0,1949/05/19,Overcast
1949-05-19T22:00Z,13.5,18.4,14.9,90.46,0,,7.75,0,1949/05/20,Overcast
1949-05-20T22:00Z,11.8,15.4,13.42,84.17,0,,8,0,1949/05/21,Overcast
1949-05-21T22:00Z,12.5,17.3,14.58,81.29,0,,7.88,0,1949/05/22,Overcast
1949-05-22T22:00Z,12.1,20.5,16.12,70.21,0,,6.38,0,1949/05/23,Overcast
1949-05-23T22:00Z,11.3,20.1,15.25,74.08,0,,6.13,0,1949/05/24,Overcast
1949-05-24T22:00Z,9.1,17.9,13.05,68.33,0,,5.63,0,1949/05/25,Overcast
1949-05-25T22:00Z,10.6,18,13.57,71.67,0,,5.75,0,1949/05/26,Overcast
1949-05-26T22:00Z,10,18.2,13.64,61.83,0,,4.75,0,1949/05/27,Overcast
1949-05-27T22:00Z,6.3,25.1,16.05,65.21,0,,2.63,0,1949/05/28,Clear
1949-05-28T22:00Z,11.3,27.1,17.28,79.58,0,,5.63,0,1949/05/29,Overcast
1949-05-29T22:00Z,12.9,19.1,15.99,78.63,0,,7.25,0,1949/05/30,Overcast
1949-05-30T22:00Z,11.1,15.2,13.41,88.08,0,,6.75,0,1949/05/31,Overcast
1949-05-31T22:00Z,10.1,18.7,14.05,80.79,0,,7.25,0,1949/06/01,Overcast
1949-06-01T22:00Z,11.4,18.9,14.01,85.25,0,,5.5,0,1949/06/02,Overcast
1949-06-02T22:00Z,11.7,19.1,15.41,78.67,0,,6.88,0,1949/06/03,Overcast
1949-06-03T22:00Z,11.3,18.1,14.09,73.33,0,,4.57,0,1949/06/04,Overcast
1949-06-04T22:00Z,9.5,18.4,13.76,67.54,0,,5.25,0,1949/06/05,Overcast
1949-06-05T22:00Z,8.1,21.6,15.31,63.21,0,,1.5,0,1949/06/06,Clear
1949-06-06T22:00Z,8.9,27.5,19.17,62.63,0,,0.25,0,1949/06/07,Clear
1949-06-07T22:00Z,15.2,26.8,21.16,69.13,0,,4.38,0,1949/06/08,Overcast
1949-06-08T22:00Z,17,25.2,20.32,77.33,0,,6,0,1949/06/09,Overcast
1949-06-09T22:00Z,10.5,20.2,16.18,82.79,0,,6.63,0,1949/06/10,Overcast
1949-06-10T22:00Z,8,21.7,14.51,75.38,0,,3.88,0,1949/06/11,Clear
1949-06-11T22:00Z,10.1,16.8,12.75,78.13,0,,5.86,0,1949/06/12,Overcast
1949-06-12T22:00Z,7.7,20.6,15.27,68.38,0,,3.88,0,1949/06/13,Clear
1949-06-13T22:00Z,10.4,20,15.95,75.75,0,,7.63,0,1949/06/14,Overcast
1949-06-14T22:00Z,7.2,17.2,12.12,68.75,0,,3.29,0,1949/06/15,Clear
1949-06-15T22:00Z,4.4,17.3,10.95,66.46,0,,1.5,0,1949/06/16,Clear
1949-06-16T22:00Z,3.3,15.5,10.16,63.96,0,,4.13,0,1949/06/17,Overcast
1949-06-17T22:00Z,9.5,13.4,11.34,67.08,0,,8,0,1949/06/18,Overcast
1949-06-18T22:00Z,7.8,17.3,12.7,71.46,0,,7,0,1949/06/19,Overcast
1949-06-19T22:00Z,10.5,20.8,16.16,66,0,,5,0,1949/06/20,Overcast
1949-06-20T22:00Z,11.7,23.4,17.07,60.04,0,,3.29,0,1949/06/21,Clear
1949-06-21T22:00Z,10,20.4,15.24,56.54,0,,3,0,1949/06/22,Clear
1949-06-22T22:00Z,6.1,17.8,12.93,66.63,0,,3.5,0,1949/06/23,Clear
1949-06-23T22:00Z,5.9,17.2,11.68,66.5,0,,3.5,0,1949/06/24,Clear
1949-06-24T22:00Z,5.6,19.5,13.05,61.63,0,,3.86,0,1949/06/25,Clear
1949-06-25T22:00Z,10.1,23.7,16.88,51.13,0,,2.75,0,1949/06/26,Clear
1949-06-26T22:00Z,9.5,23.4,16.43,62.17,0,,2.43,0,1949/06/27,Clear
1949-06-27T22:00Z,10.1,26.1,17.71,57.88,0,,2.5,0,1949/06/28,Clear
1949-06-28T22:00Z,9.7,24.4,18.21,55.92,0,,4.38,0,1949/06/29,Overcast
1949-06-29T22:00Z,14,22.7,17.98,59.21,0,,4.25,0,1949/06/30,Overcast
1949-06-30T22:00Z,11.1,24,17.3,62.63,0,,3.29,0,1949/07/01,Clear
1949-07-01T22:00Z,11.7,20.6,15.52,61.58,0,,2,0,1949/07/02,Clear
1949-07-02T22:00Z,7.8,23.5,16.46,64.42,0,,2,0,1949/07/03,Clear
1949-07-03T22:00Z,10.6,27.3,19.43,62,0,,1.38,0,1949/07/04,Clear
1949-07-04T22:00Z,11.6,29.5,18.13,70.25,0,,2.71,0,1949/07/05,Clear
1949-07-05T22:00Z,10,19,14.15,62.42,0,,3.71,0,1949/07/06,Clear
1949-07-06T22:00Z,8.7,22,14.91,63.75,0,,4.13,0,1949/07/07,Overcast
1949-07-07T22:00Z,10.4,23.3,16.91,68.88,0,,3.5,0,1949/07/08,Clear
1949-07-08T22:00Z,12.4,25.7,18.72,67.08,0,,3.63,0,1949/07/09,Clear
1949-07-09T22:00Z,11.5,27.2,19.76,58.21,0,,2.13,0,1949/07/10,Clear
1949-07-10T22:00Z,11.7,28.4,20.62,56.75,0,,0.38,0,1949/07/11,Clear
1949-07-11T22:00Z,12.5,30.4,21.85,53.67,0,,0.13,0,1949/07/12,Clear
1949-07-12T22:00Z,12,33.4,23.4,51.54,0,,0.5,0,1949/07/13,Clear
1949-07-13T22:00Z,16.9,29.8,23.83,53.67,0,,3.38,0,1949/07/14,Clear
